App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current_Ver,Android_Ver
Subway Surfers,GAME,4.5,27722264,76.0,1000000000.0,Free,0.0,Everyone 10+,Arcade,2018-07-12,0.0,4.1 and up
Candy Crush Saga,GAME,4.4,22426677,74.0,500000000.0,Free,0.0,Everyone,Casual,2018-07-05,0.0,4.1 and up
Solitaire,GAME,4.7,254258,23.0,10000000.0,Free,0.0,Everyone,Card,2018-08-01,0.0,4.1 and up
Bubble Shooter,GAME,4.5,148897,46.0,10000000.0,Free,0.0,Everyone,Casual,2018-07-17,0.0,4.0.3 and up
HKNS,GAME,4.2,369203,24.0,50000000.0,Free,0.0,Everyone,Casual;Pretend Play,2018-04-17,1.5,4.1 and up
Clash Royale,GAME,4.6,23133508,97.0,100000000.0,Free,0.0,Everyone 10+,Strategy,2018-06-27,0.0,4.1 and up
Temple Run 2,GAME,4.3,8118609,62.0,500000000.0,Free,0.0,Everyone,Action,2018-07-05,0.0,4.0 and up
Pou,GAME,4.3,10485308,24.0,500000000.0,Free,0.0,Everyone,Casual,2018-05-25,0.0,4.0 and up
Helix Jump,GAME,4.2,1497361,33.0,100000000.0,Free,0.0,Everyone,Action,2018-04-09,0.0,4.1 and up
Block Puzzle,GAME,4.6,59800,7.8,5000000.0,Free,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
Angry Birds Rio,GAME,4.4,2610526,46.0,100000000.0,Free,0.0,Everyone,Arcade,2018-07-03,0.0,4.1 and up
PVZF,GAME,4.4,4066989,69.0,100000000.0,Free,0.0,Everyone 10+,Strategy,2018-07-06,0.0,4.1 and up
Sonic Dash,GAME,4.5,3778921,75.0,100000000.0,Free,0.0,Everyone,Arcade,2018-07-26,0.0,4.1 and up
CCSS,GAME,4.4,6198563,67.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-10,0.0,4.1 and up
Zombie Hunter King,GAME,4.3,10306,50.0,1000000.0,Free,0.0,Mature 17+,Action,2018-08-01,0.0,2.3 and up
Clash of Clans,GAME,4.6,44891723,98.0,100000000.0,Free,0.0,Everyone 10+,Strategy,2018-07-15,0.0,4.1 and up
BPCL!,GAME,4.2,17039,4.9,5000000.0,Free,0.0,Everyone,Puzzle,2018-04-13,2.9,2.3.3 and up
PAC-MAN,GAME,4.2,685981,37.0,100000000.0,Free,0.0,Everyone,Arcade,2018-05-15,0.0,4.1 and up
SJJ-P3,GAME,4.5,10393,18.0,1000000.0,Free,0.0,Everyone,Arcade,2018-07-11,0.0,4.0 and up
8 Ball Pool,GAME,4.5,14198297,52.0,100000000.0,Free,0.0,Everyone,Sports,2018-07-31,0.0,4.0.3 and up
Bubble Witch 3 Saga,GAME,4.7,1732263,78.0,50000000.0,Free,0.0,Everyone,Puzzle,2018-07-17,0.0,3.0 and up
Word Search,GAME,4.7,295241,3.9,10000000.0,Free,0.0,Everyone,Word,2018-06-06,0.0,3.0 and up
Granny,GAME,4.5,1135631,59.0,50000000.0,Free,0.0,Teen,Arcade,2018-05-29,0.0,4.0 and up
Angry Birds Classic,GAME,4.4,5566669,97.0,100000000.0,Free,0.0,Everyone,Arcade,2018-05-24,0.0,4.1 and up
Flow Free,GAME,4.3,1295557,11.0,100000000.0,Free,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
RTTM,GAME,3.8,270687,38.0,10000000.0,Free,0.0,Teen,Racing,2018-07-20,0.0,4.0.3 and up
BFC,GAME,4.1,68057,85.0,10000000.0,Free,0.0,Everyone,Casual;Creativity,2018-07-30,0.0,4.1 and up
CCJS,GAME,4.3,1300490,78.0,50000000.0,Free,0.0,Everyone,Puzzle,2018-07-20,0.0,4.0 and up
Hill Climb Racing,GAME,4.4,8923587,63.0,100000000.0,Free,0.0,Everyone,Racing,2018-07-02,0.0,4.2 and up
M-TQ,GAME,4.3,42053,24.0,10000000.0,Free,0.0,Everyone,Puzzle,2018-06-21,4.9,4.0.3 and up
Shooting King,GAME,4.4,257724,69.0,10000000.0,Free,0.0,Everyone 10+,Sports,2018-05-25,0.0,4.0.3 and up
Zombie Catchers,GAME,4.7,990491,75.0,10000000.0,Free,0.0,Everyone,Action,2018-05-24,0.0,4.1 and up
Farm Heroes Saga,GAME,4.4,7614130,70.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-26,0.0,2.3 and up
Geometry Dash World,GAME,4.6,760628,63.0,10000000.0,Free,0.0,Everyone,Arcade,2017-12-22,1.03,4.0 and up
My Talking Angela,GAME,4.5,9881829,99.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-03,0.0,4.1 and up
CTRFF,GAME,4.4,2123381,49.0,100000000.0,Free,0.0,Everyone,Puzzle,2018-07-05,0.0,4.1 and up
Subway Surfers,GAME,4.5,27723193,76.0,1000000000.0,Free,0.0,Everyone 10+,Arcade,2018-07-12,0.0,4.1 and up
ROBLOX,GAME,4.5,4447346,67.0,100000000.0,Free,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,0.0,4.1 and up
Pou,GAME,4.3,10485334,24.0,500000000.0,Free,0.0,Everyone,Casual,2018-05-25,0.0,4.0 and up
8 Ball Pool,GAME,4.5,14198602,52.0,100000000.0,Free,0.0,Everyone,Sports,2018-07-31,0.0,4.0.3 and up
Candy Crush Saga,GAME,4.4,22428456,74.0,500000000.0,Free,0.0,Everyone,Casual,2018-07-05,0.0,4.1 and up
PVZF,GAME,4.4,4066980,69.0,100000000.0,Free,0.0,Everyone 10+,Strategy,2018-07-06,0.0,4.1 and up
Cooking Fever,GAME,4.5,3197865,82.0,100000000.0,Free,0.0,Everyone,Arcade,2018-07-12,0.0,4.0.3 and up
Score! Hero,GAME,4.6,5418675,96.0,100000000.0,Free,0.0,Everyone,Sports,2018-06-13,1.751,4.4 and up
My Talking Angela,GAME,4.5,9881908,99.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-03,0.0,4.1 and up
Bubble Shooter,GAME,4.5,148895,46.0,10000000.0,Free,0.0,Everyone,Casual,2018-07-17,0.0,4.0.3 and up
ML&CN-TOG,GAME,4.5,183846,99.0,10000000.0,Free,0.0,Everyone,Action,2018-07-30,0.0,4.4 and up
Wordscapes,GAME,4.8,230710,87.0,10000000.0,Free,0.0,Everyone,Word,2018-08-02,0.0,4.1 and up
Word Search,GAME,4.7,295305,3.9,10000000.0,Free,0.0,Everyone,Word,2018-06-06,0.0,3.0 and up
CCSS,GAME,4.4,6198880,67.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-10,0.0,4.1 and up
Garena Free Fire,GAME,4.5,5465624,53.0,100000000.0,Free,0.0,Teen,Action,2018-08-03,0.0,4.0.3 and up
Block Puzzle,GAME,4.6,59854,7.8,5000000.0,Free,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
Clash Royale,GAME,4.6,23134775,97.0,100000000.0,Free,0.0,Everyone 10+,Strategy,2018-06-27,0.0,4.1 and up
Granny,GAME,4.5,1137271,59.0,50000000.0,Free,0.0,Teen,Arcade,2018-05-29,0.0,4.0 and up
Angry Birds Rio,GAME,4.4,2610622,46.0,100000000.0,Free,0.0,Everyone,Arcade,2018-07-03,0.0,4.1 and up
Zombie Catchers,GAME,4.7,990586,75.0,10000000.0,Free,0.0,Everyone,Action,2018-05-24,0.0,4.1 and up
Zombie Hunter King,GAME,4.3,10354,50.0,1000000.0,Free,0.0,Mature 17+,Action,2018-08-01,0.0,2.3 and up
Temple Run 2,GAME,4.3,8118937,62.0,500000000.0,Free,0.0,Everyone,Action,2018-07-05,0.0,4.0 and up
Jungle Marble Blast,GAME,4.3,18985,23.0,5000000.0,Free,0.0,Everyone,Casual,2018-07-23,0.0,4.0.3 and up
Rider,GAME,4.5,655067,72.0,10000000.0,Free,0.0,Teen,Arcade,2017-07-17,0.0,4.0.3 and up
Farm Heroes Saga,GAME,4.4,7614271,70.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-26,0.0,2.3 and up
SJJ-P3,GAME,4.5,10434,18.0,1000000.0,Free,0.0,Everyone,Arcade,2018-07-11,0.0,4.0 and up
RTB-SP,GAME,4.5,1385093,35.0,100000000.0,Free,0.0,Everyone,Puzzle,2018-08-02,0.0,4.1 and up
Talking Tom Gold Run,GAME,4.6,2698348,78.0,100000000.0,Free,0.0,Everyone,Action,2018-07-31,0.0,4.1 and up
PACBNG,GAME,4.7,1125017,25.0,10000000.0,Free,0.0,Everyone,Puzzle,2018-07-17,0.0,4.3 and up
DLS2,GAME,4.6,9882639,74.0,100000000.0,Free,0.0,Everyone,Sports,2018-07-16,5.064,4.4 and up
Angry Birds Classic,GAME,4.4,5566805,97.0,100000000.0,Free,0.0,Everyone,Arcade,2018-05-24,0.0,4.1 and up
Fruits Bomb,GAME,4.4,74673,17.0,10000000.0,Free,0.0,Everyone,Casual,2018-07-06,0.0,4.0.3 and up
Traffic Racer,GAME,4.5,5387639,53.0,100000000.0,Free,0.0,Everyone,Racing,2018-02-27,2.5,4.1 and up
Flow Free,GAME,4.3,1295606,11.0,100000000.0,Free,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
Knife Hit,GAME,4.5,461137,60.0,10000000.0,Free,0.0,Everyone,Arcade,2018-05-22,0.0,4.0.3 and up
BC3BSGFF,GAME,4.5,946926,57.0,50000000.0,Free,0.0,Everyone,Simulation,2018-03-05,0.0,4.0.3 and up
FFPPT,GAME,4.4,9305,14.0,1000000.0,Free,0.0,Everyone,Casual,2018-08-02,0.0,4.0.3 and up
ROBLOX,GAME,4.5,4448791,67.0,100000000.0,Free,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,0.0,4.1 and up
Helix Jump,GAME,4.2,1498648,33.0,100000000.0,Free,0.0,Everyone,Action,2018-04-09,0.0,4.1 and up
Subway Surfers,GAME,4.5,27724094,76.0,1000000000.0,Free,0.0,Everyone 10+,Arcade,2018-07-12,0.0,4.1 and up
Love Balls,GAME,4.2,360630,40.0,50000000.0,Free,0.0,Everyone,Puzzle,2018-07-31,0.0,4.1 and up
Granny,GAME,4.5,1137267,59.0,50000000.0,Free,0.0,Teen,Arcade,2018-05-29,0.0,4.0 and up
8 Ball Pool,GAME,4.5,14200344,52.0,100000000.0,Free,0.0,Everyone,Sports,2018-07-31,0.0,4.0.3 and up
HSE,GAME,4.5,6074334,100.0,100000000.0,Free,0.0,Teen,Arcade,2018-07-25,0.0,4.1 and up
Pokémon GO,GAME,4.1,10424925,85.0,100000000.0,Free,0.0,Everyone,Adventure,2018-07-23,0.0,4.4 and up
Wordscapes,GAME,4.8,230727,87.0,10000000.0,Free,0.0,Everyone,Word,2018-08-02,0.0,4.1 and up
Paint Hit,GAME,4.4,37023,33.0,10000000.0,Free,0.0,Everyone,Casual,2018-07-06,5.2,5.0 and up
Snake VS Block,GAME,4.2,422244,32.0,50000000.0,Free,0.0,Teen,Arcade,2018-04-23,1.24,4.1 and up
Rolly Vortex,GAME,4.4,98123,40.0,10000000.0,Free,0.0,Teen,Arcade,2018-05-25,0.0,4.1 and up
Woody Puzzle,GAME,4.7,21262,29.0,1000000.0,Free,0.0,Everyone,Puzzle,2018-08-03,0.0,4.4 and up
Stack Jump,GAME,4.3,118253,40.0,10000000.0,Free,0.0,Teen,Arcade,2018-05-03,0.0,4.1 and up
CBN–NCB,GAME,4.7,141529,24.0,5000000.0,Free,0.0,Everyone 10+,Board,2018-08-01,0.0,4.1 and up
The Cube,GAME,4.2,70226,38.0,5000000.0,Free,0.0,Everyone,Arcade,2018-07-25,0.0,4.1 and up
ECDS,GAME,4.3,2251012,52.0,100000000.0,Free,0.0,Everyone,Racing,2018-05-03,0.0,4.0 and up
The Fish Master!,GAME,4.1,15763,54.0,1000000.0,Free,0.0,Everyone,Arcade,2018-07-17,1.6,4.1 and up
Color Road,GAME,4.1,84911,71.0,10000000.0,Free,0.0,Everyone,Arcade,2018-07-19,0.0,4.1 and up
Draw In,GAME,4.2,46416,73.0,10000000.0,Free,0.0,Everyone,Arcade,2018-07-23,0.0,4.1 and up
PLANK!,GAME,4.7,7196,38.0,500000.0,Free,0.0,Everyone,Arcade,2018-07-17,0.0,4.3 and up
Looper!,GAME,4.6,48256,62.0,1000000.0,Free,0.0,Everyone,Puzzle,2018-07-20,0.0,4.1 and up
Trivia Crack,GAME,4.5,6427773,95.0,100000000.0,Free,0.0,Everyone,Trivia,2018-08-03,0.0,4.1 and up
Will it Crush?,GAME,3.1,25825,16.0,5000000.0,Free,0.0,Everyone,Simulation,2018-05-22,0.0,4.4 and up
Tomb of the Mask,GAME,4.1,55380,39.0,5000000.0,Free,0.0,Everyone,Action,2018-07-24,0.0,5.0 and up
Baseball Boy!,GAME,3.4,148177,78.0,10000000.0,Free,0.0,Everyone,Arcade,2018-07-27,0.0,4.1 and up
PUBG MOBILE,GAME,4.4,3715656,36.0,50000000.0,Free,0.0,Teen,Action,2018-07-24,0.0,4.3 and up
Hello Stars,GAME,4.6,101686,31.0,10000000.0,Free,0.0,Everyone,Puzzle,2018-08-04,0.0,4.1 and up
Tank Stars,GAME,4.3,174755,98.0,10000000.0,Free,0.0,Everyone 10+,Arcade,2018-07-11,0.0,5.0 and up
CCHOTEU,GAME,4.6,4578476,24.0,50000000.0,Free,0.0,Everyone 10+,Strategy,2018-07-17,0.0,4.1 and up
Hole.io,GAME,4.2,145353,85.0,10000000.0,Free,0.0,Teen,Arcade,2018-07-24,0.0,4.1 and up
Helix Jump,GAME,4.2,1499373,33.0,100000000.0,Free,0.0,Everyone,Action,2018-04-09,0.0,4.1 and up
MGK-MG,GAME,4.5,531458,100.0,5000000.0,Free,0.0,Everyone,Sports,2018-07-20,0.0,4.0.3 and up
PUBG MOBILE,GAME,4.4,3714270,36.0,50000000.0,Free,0.0,Teen,Action,2018-07-24,0.0,4.3 and up
FTG-SG,GAME,4.2,195558,86.0,10000000.0,Free,0.0,Everyone,Arcade,2018-07-26,1.2,5.0 and up
Mad Skills BMX 2,GAME,4.5,29940,80.0,1000000.0,Free,0.0,Everyone,Action,2018-07-26,0.0,4.1 and up
MHD2–OTC&BR,GAME,4.4,41975,79.0,1000000.0,Free,0.0,Everyone,Racing,2018-07-19,0.0,5.0 and up
Word Link,GAME,4.6,216675,30.0,10000000.0,Free,0.0,Everyone,Word,2018-08-01,0.0,4.1 and up
LDOES,GAME,4.5,2311785,87.0,10000000.0,Free,0.0,Teen,Action,2018-08-01,0.0,4.1 and up
MARVEL Strike Force,GAME,4.3,165888,91.0,5000000.0,Free,0.0,Teen,Role Playing,2018-07-31,0.0,4.4 and up
P-FIG,GAME,4.6,541144,63.0,10000000.0,Free,0.0,Teen,Arcade,2018-07-12,0.0,5.0 and up
GSDFS,GAME,4.5,189773,95.0,5000000.0,Free,0.0,Teen,Role Playing,2018-07-18,0.0,4.1 and up
DRAGON BALL LEGENDS,GAME,4.6,337752,48.0,5000000.0,Free,0.0,Teen,Action,2018-08-03,0.0,6.0 and up
NYWBDG,GAME,4.1,42079,93.0,5000000.0,Free,0.0,Everyone,Board,2018-07-05,0.0,4.1 and up
WC-ACG,GAME,4.5,240416,53.0,5000000.0,Free,0.0,Everyone,Word,2018-08-01,0.0,4.0.3 and up
MTSB2,GAME,4.6,32506,82.0,1000000.0,Free,0.0,Everyone,Sports,2018-06-27,0.0,4.2 and up
Hero Hunters,GAME,4.4,70747,99.0,5000000.0,Free,0.0,Teen,Action,2018-07-31,1.7,4.4 and up
CM-ACRG,GAME,4.7,358817,49.0,10000000.0,Free,0.0,Everyone,Arcade,2018-07-30,0.0,4.1 and up
IC2-ANPMA,GAME,4.6,15403,25.0,1000000.0,Free,0.0,Everyone,Casual,2018-08-02,0.0,4.1 and up
Merge Dragons!,GAME,4.5,214777,91.0,5000000.0,Free,0.0,Everyone,Puzzle,2018-07-30,0.0,4.1 and up
SHADOWGUN LEGENDS,GAME,4.6,100609,52.0,1000000.0,Free,0.0,Teen,Action,2018-07-16,0.0,6.0 and up
RULES OF SURVIVAL,GAME,4.2,1343866,56.0,10000000.0,Free,0.0,Teen,Action,2018-08-01,0.0,4.0 and up
Mafia City,GAME,4.5,168717,56.0,10000000.0,Free,0.0,Mature 17+,Strategy,2018-08-03,0.0,2.3 and up
CIMCG&BA,GAME,4.8,549720,85.0,10000000.0,Free,0.0,Everyone,Simulation,2018-07-19,0.0,4.4 and up
DWROB,GAME,4.1,18996,81.0,1000000.0,Free,0.0,Teen,Strategy,2018-08-01,0.0,4.1 and up
TGDW,GAME,4.3,25094,82.0,1000000.0,Free,0.0,Teen,Role Playing,2018-07-06,0.0,4.3 and up
LSS,GAME,4.4,93033,98.0,5000000.0,Free,0.0,Teen,Strategy,2018-08-04,0.0,4.0.3 and up
Guns of Glory,GAME,4.0,120592,77.0,10000000.0,Free,0.0,Everyone 10+,Strategy,2018-07-31,0.0,4.0.3 and up
L2R,GAME,4.2,187972,99.0,5000000.0,Free,0.0,Teen,Role Playing,2018-07-11,0.0,4.4 and up
Girls' Frontline,GAME,4.2,2055,96.0,100000.0,Free,0.0,Teen,Strategy,2018-05-18,2.0081206,4.0.3 and up
CIS,GAME,4.5,73539,96.0,1000000.0,Free,0.0,Mature 17+,Role Playing,2018-08-02,0.0,4.3 and up
Honkai Impact 3rd,GAME,4.7,59017,82.0,1000000.0,Free,0.0,Teen,Action,2018-07-03,0.0,4.3 and up
MOE,GAME,4.2,5829,70.0,100000.0,Free,0.0,Teen,Strategy,2018-07-26,0.0,4.4 and up
The Game of Life,GAME,4.4,18621,63.0,100000.0,Paid,2.99,Everyone,Board,2018-07-04,0.0,4.4 and up
Clue,GAME,4.6,19922,35.0,100000.0,Paid,1.99,Everyone 10+,Board,2018-07-30,0.0,5.0 and up
The Room: Old Sins,GAME,4.9,21119,48.0,100000.0,Paid,4.99,Everyone,Puzzle,2018-04-18,0.0,4.4 and up
The Escapists,GAME,4.4,7412,84.0,100000.0,Paid,4.99,Teen,Strategy,2018-04-26,0.0,2.3 and up
Farming Simulator 18,GAME,4.5,18125,15.0,100000.0,Paid,4.99,Everyone,Simulation;Education,2018-07-09,0.0,4.4 and up
RTC,GAME,4.6,10795,69.0,100000.0,Paid,5.99,Everyone,Simulation,2017-12-21,0.0,4.0.3 and up
CODOZ,GAME,4.2,13004,46.0,100000.0,Paid,6.99,Teen,Action,2016-12-20,0.0,2.3.3 and up
Star Wars ™: DIRTY,GAME,4.5,38207,15.0,100000.0,Paid,9.99,Teen,Role Playing,2015-10-19,0.0,4.1 and up
Monument Valley 2,GAME,4.6,9394,33.0,100000.0,Paid,4.99,Everyone,Puzzle,2017-11-30,0.0,4.4 and up
DRAGON BALL LEGENDS,GAME,4.6,337913,48.0,5000000.0,Free,0.0,Teen,Action,2018-08-03,0.0,6.0 and up
ROBLOX,GAME,4.5,4449882,67.0,100000000.0,Free,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,0.0,4.1 and up
Candy Crush Saga,GAME,4.4,22429716,74.0,500000000.0,Free,0.0,Everyone,Casual,2018-07-05,0.0,4.1 and up
Angry Birds 2,GAME,4.6,3883589,57.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-26,0.0,4.1 and up
8 Ball Pool,GAME,4.5,14200550,52.0,100000000.0,Free,0.0,Everyone,Sports,2018-07-31,0.0,4.0.3 and up
Fallout Shelter,GAME,4.6,2719142,25.0,10000000.0,Free,0.0,Teen,Simulation,2018-06-11,0.0,4.1 and up
PUBG MOBILE,GAME,4.4,3716278,36.0,50000000.0,Free,0.0,Teen,Action,2018-07-24,0.0,4.3 and up
The Sims™ FreePlay,GAME,4.3,931595,31.0,10000000.0,Free,0.0,Teen,Simulation,2018-07-16,0.0,4.0.3 and up
MARVEL Strike Force,GAME,4.3,165928,91.0,5000000.0,Free,0.0,Teen,Role Playing,2018-07-31,0.0,4.4 and up
MCOC,GAME,4.3,2468063,92.0,50000000.0,Free,0.0,Teen,Action,2018-07-30,0.0,4.0.3 and up
JWA,GAME,4.3,309176,70.0,5000000.0,Free,0.0,Everyone 10+,Simulation,2018-08-02,0.0,4.4 and up
CSYP,GAME,4.6,807338,93.0,10000000.0,Free,0.0,Teen,Simulation,2018-07-30,0.0,4.0.3 and up
Solitaire TriPeaks,GAME,4.5,446434,52.0,10000000.0,Free,0.0,Everyone,Card,2018-08-01,0.0,4.0.3 and up
Merge Dragons!,GAME,4.5,214819,91.0,5000000.0,Free,0.0,Everyone,Puzzle,2018-07-30,0.0,4.1 and up
TWDRTS,GAME,4.2,522466,37.0,10000000.0,Free,0.0,Mature 17+,Role Playing,2018-06-19,0.0,4.0.3 and up
HCFK,GAME,4.7,584126,64.0,10000000.0,Free,0.0,Everyone 10+,Role Playing,2018-07-27,0.0,4.1 and up
M&MEG,GAME,4.3,32551,35.0,500000.0,Free,0.0,Mature 17+,Role Playing,2018-07-12,1.93,4.4 and up
GOTC,GAME,4.0,90218,97.0,1000000.0,Free,0.0,Teen,Strategy,2018-08-03,0.0,6.0 and up
LNUQ,GAME,4.4,212524,93.0,5000000.0,Free,0.0,Everyone,Role Playing,2018-07-24,0.0,4.0.3 and up
Summoners War,GAME,4.3,2045554,28.0,50000000.0,Free,0.0,Teen,Role Playing,2018-07-30,0.0,4.0.3 and up
FFBE,GAME,4.6,745684,83.0,5000000.0,Free,0.0,Teen,Role Playing,2018-07-17,0.0,4.0.3 and up
Idle Heroes,GAME,4.7,416540,99.0,10000000.0,Free,0.0,Everyone 10+,Role Playing,2018-05-30,0.0,2.3 and up
FO(,GAME,4.4,16601,55.0,500000.0,Free,0.0,Teen,Role Playing,2018-07-26,0.0,4.0 and up
LMBOTE-SR,GAME,4.4,3057481,14.0,50000000.0,Free,0.0,Teen,Strategy,2018-07-26,1.76,2.3 and up
War and Order,GAME,4.3,224514,81.0,5000000.0,Free,0.0,Teen,Strategy,2018-07-18,0.0,4.0.3 and up
Candy Crush Saga,GAME,4.4,22430188,74.0,500000000.0,Free,0.0,Everyone,Casual,2018-07-05,0.0,4.1 and up
ROBLOX,GAME,4.5,4449910,67.0,100000000.0,Free,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,0.0,4.1 and up
8 Ball Pool,GAME,4.5,14201891,52.0,100000000.0,Free,0.0,Everyone,Sports,2018-07-31,0.0,4.0.3 and up
Subway Surfers,GAME,4.5,27725352,76.0,1000000000.0,Free,0.0,Everyone 10+,Arcade,2018-07-12,0.0,4.1 and up
CCSS,GAME,4.4,6199095,67.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-10,0.0,4.1 and up
Zombie Hunter King,GAME,4.3,10493,50.0,1000000.0,Free,0.0,Mature 17+,Action,2018-08-01,0.0,2.3 and up
Bubble Shooter,GAME,4.5,148945,46.0,10000000.0,Free,0.0,Everyone,Casual,2018-07-17,0.0,4.0.3 and up
Clash Royale,GAME,4.6,23136735,97.0,100000000.0,Free,0.0,Everyone 10+,Strategy,2018-06-27,0.0,4.1 and up
Clash of Clans,GAME,4.6,44893888,98.0,100000000.0,Free,0.0,Everyone 10+,Strategy,2018-07-15,0.0,4.1 and up
Farm Heroes Saga,GAME,4.4,7614415,70.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-26,0.0,2.3 and up
PVZF,GAME,4.4,4067651,69.0,100000000.0,Free,0.0,Everyone 10+,Strategy,2018-07-06,0.0,4.1 and up
Word Search,GAME,4.7,295576,3.9,10000000.0,Free,0.0,Everyone,Word,2018-06-06,0.0,3.0 and up
Block Puzzle,GAME,4.6,59907,7.8,5000000.0,Free,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
SJJ-P3,GAME,4.5,10460,18.0,1000000.0,Free,0.0,Everyone,Arcade,2018-07-11,0.0,4.0 and up
Pou,GAME,4.3,10486018,24.0,500000000.0,Free,0.0,Everyone,Casual,2018-05-25,0.0,4.0 and up
Temple Run 2,GAME,4.3,8119151,62.0,500000000.0,Free,0.0,Everyone,Action,2018-07-05,0.0,4.0 and up
Flow Free,GAME,4.3,1295625,11.0,100000000.0,Free,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
Wordscapes,GAME,4.8,230849,87.0,10000000.0,Free,0.0,Everyone,Word,2018-08-02,0.0,4.1 and up
My Talking Angela,GAME,4.5,9883367,99.0,100000000.0,Free,0.0,Everyone,Casual,2018-07-03,0.0,4.1 and up
Cooking Fever,GAME,4.5,3198176,82.0,100000000.0,Free,0.0,Everyone,Arcade,2018-07-12,0.0,4.0.3 and up
Yes day,GAME,4.5,10055521,94.0,100000000.0,Free,0.0,Everyone,Casual,2018-06-28,13993.0,4.0.3 and up
Score! Hero,GAME,4.6,5419676,96.0,100000000.0,Free,0.0,Everyone,Sports,2018-06-13,1.751,4.4 and up
Zombie Catchers,GAME,4.7,990723,75.0,10000000.0,Free,0.0,Everyone,Action,2018-05-24,0.0,4.1 and up
JSOA,GAME,4.5,21892,14.0,1000000.0,Free,0.0,Everyone,Puzzle,2017-12-29,1.3,4.0 and up
Granny,GAME,4.5,1138239,59.0,50000000.0,Free,0.0,Teen,Arcade,2018-05-29,0.0,4.0 and up
DLS2,GAME,4.6,9883806,74.0,100000000.0,Free,0.0,Everyone,Sports,2018-07-16,5.064,4.4 and up
Sweet Fruit Candy,GAME,4.5,197540,29.0,10000000.0,Free,0.0,Everyone,Puzzle,2018-07-16,79.0,4.1 and up
Fruits Bomb,GAME,4.4,74695,17.0,10000000.0,Free,0.0,Everyone,Casual,2018-07-06,0.0,4.0.3 and up
Angry Birds Classic,GAME,4.4,5566889,97.0,100000000.0,Free,0.0,Everyone,Arcade,2018-05-24,0.0,4.1 and up
Talking Tom Gold Run,GAME,4.6,2698882,78.0,100000000.0,Free,0.0,Everyone,Action,2018-07-31,0.0,4.1 and up
Hill Climb Racing,GAME,4.4,8923818,63.0,100000000.0,Free,0.0,Everyone,Racing,2018-07-02,0.0,4.2 and up
PACBNG,GAME,4.7,1125438,25.0,10000000.0,Free,0.0,Everyone,Puzzle,2018-07-17,0.0,4.3 and up
SB-FS,GAME,4.6,29445,29.0,5000000.0,Free,0.0,Everyone,Casual,2018-05-11,14.0,4.0.3 and up
Rider,GAME,4.5,655145,72.0,10000000.0,Free,0.0,Teen,Arcade,2017-07-17,0.0,4.0.3 and up
Garena Free Fire,GAME,4.5,5476569,53.0,100000000.0,Free,0.0,Teen,Action,2018-08-03,0.0,4.0.3 and up
Helix Jump,GAME,4.2,1500999,33.0,100000000.0,Free,0.0,Everyone,Action,2018-04-09,0.0,4.1 and up
Crossy Road,GAME,4.5,4230886,60.0,100000000.0,Free,0.0,Everyone,Action,2018-08-01,0.0,5.0 and up
Temple Run 2,GAME,4.3,8119154,62.0,500000000.0,Free,0.0,Everyone,Action,2018-07-05,0.0,4.0 and up
Talking Tom Gold Run,GAME,4.6,2698889,78.0,100000000.0,Free,0.0,Everyone,Action,2018-07-31,0.0,4.1 and up
Zombie Catchers,GAME,4.7,990663,75.0,10000000.0,Free,0.0,Everyone,Action,2018-05-24,0.0,4.1 and up
Swamp Attack,GAME,4.4,2119218,70.0,50000000.0,Free,0.0,Everyone 10+,Action,2018-06-29,0.0,4.1 and up
Earn to Die 2,GAME,4.6,1327265,99.0,50000000.0,Free,0.0,Teen,Racing,2017-04-12,1.3,2.3.3 and up
ML&CN-TOG,GAME,4.5,184210,99.0,10000000.0,Free,0.0,Everyone,Action,2018-07-30,0.0,4.4 and up
Hungry Shark World,GAME,4.5,1242855,27.0,50000000.0,Free,0.0,Teen,Action,2018-07-18,0.0,4.2 and up
Dude Perfect 2,GAME,4.5,401425,70.0,10000000.0,Free,0.0,Everyone,Action,2017-04-12,0.0,4.0.3 and up
Shadow Fight 2,GAME,4.6,10979062,88.0,100000000.0,Free,0.0,Everyone 10+,Action,2018-07-02,0.0,3.0 and up
